ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,YouTube Views,YouTube Likes,TikTok Likes,TikTok Views,Apple Music Playlist Count,AirPlay Spins,Shazam Counts,Explicit Track,Spotify_pop_category,Release year,Clean_track,Clean_album,Clean_artist
UYB282300010,2301.0,29.8,182184068.0,23852.0,8214976.0,132049541.0,854994.0,108314303.1,971578092.9,11.0,5313.0,176341.0,1.0,Well-known,2023,DISPARA ***,DISPARA ***,Nicki Nicole
GBUM71303482,2306.0,29.8,784334383.0,104998.0,30818474.0,1776560692.0,7559025.0,17751306.0,112921980.0,86.0,119409.0,12172997.0,0.0,Well-known,2012,Burn,Halcyon,Ellie Goulding
USQX92105590,2303.0,29.8,164804108.0,40909.0,4353138.0,111437165.0,932922.0,7795076.0,50358850.0,20.0,27123.0,569269.0,1.0,Well-known,2021,By Your Side,By Your Side,Rod Wave
SGB502288016,2309.0,29.8,1426122.0,284.0,21377.0,1328757.0,33856.0,143257450.0,2151095470.0,7.6128821692265,2.0,314385.0,1.0,Well-known,2022,Very Sad,Very Sad,Enchan
MXUM71801874,2312.0,29.8,492542256.0,37141.0,12874966.0,1091852566.0,3311784.0,2240493.0,34264578.0,27.0,6829.0,1316575.0,0.0,Well-known,2018,No Te Contaron Mal,No Te Contaron Mal,Christian Nodal
GBBKS1500217,2305.0,29.8,1284096603.0,117365.0,41710598.0,1021758621.0,6306795.0,51633844.0,348333229.0,133.0,6508.0,5077728.0,0.0,Hot track,2015,When We Were Young,25,Adele
GBARL2300301,2314.0,29.8,57151.0,92.0,28566.0,57477.0,1150.0,124775544.8,1918819824.3,7.474855211080625,257509.0,734490.1673325569,0.0,Least popular,2023,Miracle,Miracle,Calvin Harris
GBLFP2486472,2300.0,29.8,12495358.0,5.0,17.0,402784101.12144524,2930658.9799206164,77590815.0,1028809330.8,8.728941584713617,17594.2,783744.0264038898,0.0,Well-known,2024,Zapateado Encabronado #3,Nuestra Historia de Voces Edicin de Oro 25 a,Alacranes Musical
USUG12300807,2302.0,29.8,210072827.0,30503.0,5318773.0,35281929.0,221683.0,6277486.0,92174906.0,8.0,2055.0,172414.0,1.0,Hot track,2023,Aint Tha,One Thing At A Time,Morgan Wallen
USR3R0700073,2307.0,29.8,104073182.0,11904.0,1660833.0,3982526341.0,11455880.0,83486676.0,1565261998.0,4.0,17918.6,648232.0,0.0,Least popular,2007,I Am Your Gummy Bear,Gummybear Song,Gummib
USWB12205833,2313.0,29.8,155142115.0,65297.0,6721980.0,54256746.0,737762.0,121730150.0,1073599652.0,8.0,1558.0,1008825.0,1.0,Well-known,2022,Do It Again,Do It Again,NLE Choppa
QZDQH2204268,2308.0,29.8,136999598.0,2515.0,1614193.0,352276536.0,848233.0,36402598.8,465785796.8,2.0,4630.0,772708.0,0.0,Least popular,2022,Te Felicito,"Unas Mas y Otras Prestadas, Vo",Gerardo Coronel
SGB502330766,2310.0,29.8,447406866.9237458,3.0,10.0,402784101.12144524,2930658.9799206164,62055632.0,1572668280.0,52.57903967983562,47210.7,2505943.2283492247,0.0,Least popular,2023,Funny Song,Funny Song,Bruno Portinho Trilhas para filmes
USUG12401041,2304.0,29.8,122986507.0,2923.0,11950658.0,6094390.0,70607.0,272700.0,1800000.0,25.0,236.0,46678.0,1.0,Well-known,2024,The Smallest Man Who Ever Lived,THE TORTURED POETS DEPARTMENT,Taylor Swift
ZZOPM2003512,2311.0,29.8,356681497.0,137745.0,8267546.0,204509339.0,2198210.0,21340597.0,200676951.0,26.0,7138.0,1028060.0,1.0,Well-known,2020,Loading,Loading,Central Cee
NL2BN2300036,2326.0,29.7,69208147.0,30635.0,5622603.0,79305809.0,522795.0,11380386.0,226312722.0,28.0,12198.0,1184458.0,0.0,Least popular,2023,Tek Tek,Tek Tek,DYSTINCT
USSM12402030,2319.0,29.7,32935844.0,9191.0,3072155.0,4797753.0,77902.0,242810055.9,2315030974.4,9.0,97.0,296876.0,1.0,Well-known,2024,Everyday Hustle,WE DON'T TRUST YOU,Future
ARACN2200010,2320.0,29.7,100335960.0,18928.0,3742291.0,163408340.0,634796.0,214890689.0,2147808820.0,1.0,2867.0,160060.0,0.0,Least popular,2022,Dos Besitos,Dos Besitos,La Joaqui
DEE862200810,2318.0,29.7,335203899.0,61133.0,99451251.0,22524199.0,241700.0,17617670.0,262461997.0,92.0,120261.0,1795229.0,0.0,Hot track,2022,Deep Down,Deep Down,Alok
USUM71908293,2322.0,29.7,1367265268.0,135811.0,46929639.0,174911891.0,749591.0,12539244.0,109739416.0,118.0,23126.0,2785821.0,0.0,Hot track,2019,No Me Conoce - Remix,No Me Conoce,Jhay Cortez
USUM72400711,2324.0,29.7,61288751.0,3662.0,17901827.0,41942760.0,443004.0,15838708.0,149149132.9,10.0,3666.0,610292.0,0.0,Well-known,2024,Cmo Pas?,Cmo Pas?,Ela Taubert
QMRSZ1800280,2321.0,29.7,670298052.0,82446.0,12953022.0,822191175.0,6783630.0,19209732.0,160522923.0,75.05211783386858,8248.0,3388566.5049990015,1.0,Well-known,2018,Freaky Friday,Freaky Friday,Lil Dicky
QM6P42332209,2325.0,29.7,191465461.0,18344.0,7425022.0,126428962.0,1236685.0,7326210.0,144465879.0,21.0,24748.6,267764.0,0.0,Well-known,2023,Still Rollin,Still Rollin,Shubh
USCA21203108,2317.0,29.7,1286089822.0,256512.0,74267670.0,291434533.0,3222924.0,94442871.0,774957680.0,118.0,160290.0,21359402.0,0.0,Hot track,2012,Safe And Sound,Capital Cities EP,Capital Cities
USWL12302769,2323.0,29.7,28817964.0,1104.0,1717958.0,99108166.0,1733004.0,47403198.0,450286431.0,1.0,20.0,49569.0,0.0,Well-known,2023,Mal Hombre,Mal Hombre,Kim Loaiza
USUG11902528,2315.0,29.7,683247723.0,103554.0,18582680.0,322965834.0,5220826.0,60889240.0,561046941.0,62.0,27799.0,3637003.0,0.0,Hot track,2019,Teeth,Teeth,5 Seconds of Summer
USUM71503636,2316.0,29.7,83366020.0,17799.0,3474319.0,2000837797.0,11310696.0,6349028.0,29251104.0,18.0,6558.0,560533.0,1.0,Least popular,2015,I Took A Pill In Ibiza,The Truth,Mike Posner
NLYK91700007,2334.0,29.6,86943003.0,17950.0,3630498.0,10003352.0,110419.0,356589615.0,5311932536.0,2.0,109.0,1866241.0,0.0,Least popular,2017,Run Free,Run Free,Deep Chills
AUDCB1701963,2330.0,29.6,177722624.0,34102.0,6137203.0,61447086.0,348517.0,1055159.0,20533718.0,62.0,276734.0,5644172.0,0.0,Least popular,2022,In The Dark,In the Dark,Purple Disco Machine
BXW922200018,2331.0,29.6,227079649.0,35385.0,8942936.0,199523728.0,1291904.0,27867511.0,299633568.0,18.0,26.0,252351.0,0.0,Well-known,2022,Felina,Felina,WIU
TCAHM2333379,2327.0,29.6,95871805.0,21000.0,7441709.0,13445854.0,223703.0,28044301.0,187420165.0,6.0,2057.1,1905641.0,1.0,Least popular,2023,Meet you at the Graveyard,"Clean Sheets, dirty walls",Cleffy
USA2P2416224,2329.0,29.6,15290073.0,2626.0,37148745.0,1148601.0,33597.0,7743304.0,59533430.1,53.0,1091.0,19920.0,0.0,Hot track,2024,Sexy to Someone,Sexy to Someone,Clairo
QM9WM2100063,2332.0,29.6,240138585.0,43572.0,11285970.0,200632603.0,1367067.0,267131680.0,3307238247.0,34.0,7909.0,601506.0,1.0,Least popular,2021,Se Le Ve,Se Le Ve,Dmelo
BXW922200010,2333.0,29.6,239669425.0,30426.0,7338920.0,181495900.0,1178870.0,26184927.0,378296874.0,12.0,3265.0,235905.0,1.0,Well-known,2022,Corao,Manual de Como Amar Errado,WIU
USA2P2219222,2328.0,29.6,312942305.0,20231.0,4756698.0,386459691.0,4716534.0,152757714.0,1245609565.0,19.0,2852.0,1187136.7067935346,0.0,Well-known,2022,FEARLESS,FEARLESS,LE SSERAFIM
USUM71405265,2338.0,29.5,1197774081.0,128593.0,56315096.0,580076338.0,3685849.0,14356531.0,112554627.0,220.0,43670.0,9218458.0,0.0,Well-known,2014,Let It Go,Let It Go,James Bay
USWB12202445,2343.0,29.5,178441881.0,28857.0,7439902.0,24354425.0,188213.0,17306191.0,161742703.0,19.0,123672.0,456834.0,0.0,Hot track,2022,Where It Ends,Where It Ends,Bailey Zimmerman
USUG12004750,2341.0,29.5,2184754018.0,9903.0,2638527.0,402784101.12144524,2930658.9799206164,78675518.2,700442187.4,51.0,523873.0,2443926.9274836304,0.0,Least popular,2021,drivers license,drivers license,Olivia Rodrigo
BR5TG2200015,2340.0,29.5,86262202.0,17907.0,7303868.0,17014183.0,149189.0,208928001.0,2990547999.0,10.0,330.0,316099.0,0.0,Least popular,2022,Desenrola Bate Joga de Ladin,Pros Menorzin,L7NNON
USAT22403017,2339.0,29.5,9428361.0,1095.0,21925889.0,1902586.0,62041.0,3486096.3,49198752.0,13.0,85.0,57380.0,0.0,Hot track,2024,Carry You Home,Carry You Home,Alex Warren
USAT22307528,2342.0,29.5,152289860.0,58113.0,19505579.0,79913960.0,578895.0,37260289.0,546510983.0,79.0,32815.0,1398310.0,1.0,Well-known,2022,City Boys,Workout Rap 2024,Burna Boy
GBUM72100297,2336.0,29.5,405754991.0,103694.0,5805294.0,93190559.0,1333319.0,28646084.0,166376605.0,14.0,31997.0,4316684.0,0.0,Well-known,2021,Wellerman - Sea Shanty,Wellerman,Nathan Evans
USUM72114018,2346.0,29.5,383171089.0,60923.0,13164145.0,88319558.0,994946.0,271687291.0,2493175114.0,26.0,27116.0,979445.0,0.0,Well-known,2021,Every Summertime,Every Summertime,NIKI
GBLV62301933,2344.0,29.5,63016744.0,8387.0,6543410.0,13616356.0,166299.0,31835762.0,286003280.0,1.0,2422.5,545233.0,0.0,Well-known,2023,MANDA BALA,MANDA BALA,Ariis
USUM71800983,2337.0,29.5,778459270.0,150813.0,29317904.0,311818843.0,2881524.0,114633196.0,873289436.0,80.0,23868.0,3559532.0,1.0,Well-known,2018,Walk It Talk It,Culture II,Migos
QMFMG2300652,2335.0,29.5,42043071.0,9916.0,8275134.0,55659616.0,244536.0,16374270.2,231165704.5,14.0,18208.0,166487.0,0.0,Well-known,2023,TQMQA,TQMQA - Single,Eladio Carrion
USZHR2100088,2347.0,29.5,194908788.0,58039.0,6855506.0,140886656.0,3277009.0,614002238.0,5338367302.0,4.0,1236.0,1640152.0,1.0,Least popular,2021,Face Off,Face Off,Tech N9ne
USWL11600244,2345.0,29.5,912446776.0,48788.0,18231793.0,1323533350.0,3121184.0,2778349.0,27776697.0,45.0,54.0,2796246.0,0.0,Well-known,2016,Otra vez,Motivan2,Zion & Lennox
QMFME2066844,2351.0,29.4,403041493.0,62435.0,9324189.0,452234537.0,4763627.0,137827484.0,1329875404.0,38.0,630.0,686025.0,1.0,Well-known,2020,BOOKER T,EL LTIMO TOUR DEL M,Bad Bunny
KRA382402695,2352.0,29.4,8797665.0,769.0,17349465.0,19762635.0,804351.0,5150742.2,59684999.5,13.0,106.0,30149.0,0.0,Well-known,2024,Girls Never Die,<ASSEMBLE24>,tripleS
QZNWU2345439,2359.0,29.4,91124161.0,12758.0,7968409.0,31715988.0,242939.0,19960842.0,303931523.0,13.0,2410.0,382697.0,0.0,Hot track,2023,"24/7, 365","24/7, 365",elijah woods
BRWMB2301411,2360.0,29.4,137276005.0,9079.0,26226576.0,73127958.0,395431.0,494473.0,8230779.0,21.0,3128.0,118848.0,0.0,Hot track,2023,POCPOC,POCPOC,PEDRO SAMPAIO
GBUM72202219,2358.0,29.4,231745345.0,83611.0,6994071.0,96088327.0,1318047.0,32191365.0,354699237.0,13.0,576.0,1068455.0,1.0,Well-known,2022,Je M'appelle,Je M'appelle,Benzz
USAT21501777,2349.0,29.4,349538935.0,48604.0,10908000.0,147735161.0,2427913.0,218008359.0,2568929437.0,25.0,301.0,1422784.8731729276,0.0,Well-known,2015,Soap,Soap,Melanie Martinez
KRA382401062,2357.0,29.4,33558829.0,3403.0,11994440.0,61203352.0,659950.0,1941024.0,21319700.0,6.0,972.0,89031.0,0.0,Well-known,2024,Bam Yang Gang,Bam Yang Gang,BIBI
SEWEE1500801,2348.0,29.4,972089598.0,98962.0,23627265.0,909147975.0,6777996.0,15092890.0,118233698.0,140.0,24012.0,7156194.0,0.0,Well-known,2015,Never Forget You,Never Forget You,Zara Larsson
USAT22006588,2355.0,29.4,555631717.0,127984.0,22280549.0,124710525.0,1463633.0,16324267.0,148481502.0,78.0,22583.0,1141637.0,1.0,Well-known,2020,Tyler Herro,Tyler Herro,Jack Harlow
USAT21601051,2354.0,29.4,1405772026.0,122979.0,53743248.0,1018478143.0,8878070.0,34705627.0,240189266.0,4.0,464.0,598016.2908450523,1.0,Well-known,2016,"i hate u, i love u","i hate u, i love u",gnash
USDMG1673802,2350.0,29.4,1274848626.0,213943.0,47156566.0,267224710.0,2081752.0,30833392.0,234589315.0,86.0,56784.0,3480225.0,0.0,Well-known,2016,Ophelia,Ophelia,The Lumineers
QMFMF2333158,2356.0,29.4,106759874.0,18359.0,8998620.0,35214805.0,168576.0,146180047.6,1306597682.4,12.0,5740.0,315849.0,0.0,Hot track,2023,Manos Rotas,Manos Rotas,DELLAFUENTE
USSD12100003,2353.0,29.4,364856266.0,76669.0,15412661.0,214069737.0,2307973.0,122737092.0,1045339221.0,57.0,14881.0,955292.0,0.0,Well-known,2021,Ella No Es Tuya - Remix,Ella No Es Tuya,Rochy RD
USSM12200619,2373.0,29.3,455718141.0,51605.0,21294785.0,75741997.0,1437701.0,64041346.0,440110491.0,40.0,85417.0,1138012.0,0.0,Well-known,2022,Satellite,Harry's House,Harry Styles
QM4TX2030933,2361.0,29.3,915557792.0,96498.0,35375775.0,372427636.0,1612028.0,8552412.0,69210381.0,86.0,10704.0,1024927.0,1.0,Hot track,2020,La Santa,YHLQMDLG,Bad Bunny
INS181903758,2372.0,29.3,211095929.0,15632.0,8831229.0,325655059.0,2524096.0,5797183.0,94600665.0,16.0,215.0,299317.0,0.0,Well-known,2019,Tera Ban Jaunga,Kabir Singh,Akhil Sachdeva
USLD91734275,2368.0,29.3,378668802.0,110916.0,13349294.0,46877855.0,687841.0,82992212.0,658699167.0,6.0,43.0,3103353.0,1.0,Hot track,2021,Mony so,Up 2 M,Yeat
INS172224058,2375.0,29.3,40654.0,75.0,45363.0,361176372.0,4152958.0,11536037.7,284179038.8,1.0,29.0,344.0,0.0,Least popular,2023,Ranjha Maahi,Ranjha Maahi - Single,Siddhant
USCM51600102,2367.0,29.3,447406866.9237458,35.0,3015.0,2009670018.0,11043335.0,30731654.4,238678354.2,52.57903967983562,29.0,2505943.2283492247,0.0,Least popular,2016,Hotline Bling,Trevor Nelson Club Classics,Drake
USJI10800160,2362.0,29.3,1335928309.0,190857.0,100835580.0,165856240.0,1428581.0,71440021.0,595426317.0,154.0,471442.0,8783890.0,0.0,Hot track,2010,Sure Thing,All I Want Is You,Miguel
QZFZ22348066,2371.0,29.3,54683202.0,28810.0,5603761.0,117764650.0,714375.0,6149280.0,85578368.0,51.0,53047.0,1296410.0,1.0,Well-known,2023,Talibans,No Love,Byron Messia
USUG12100342,2363.0,29.3,763292840.0,71179.0,60479422.0,95479909.0,1954310.0,238529478.0,2195330963.0,100.0,55204.0,1405713.0,0.0,Hot track,2021,Love Story,Love Story,Taylor Swift
QM3DF2294123,2364.0,29.3,176958728.0,14482.0,10063839.0,81376781.0,379156.0,308866.0,2498673.0,10.0,2.0,308713.0,1.0,Well-known,2023,Skin de Bandida,Skin de Bandida - Single,Oscar Maydon
QMFME2222462,2376.0,29.3,270327239.0,47167.0,13191481.0,402784101.12144524,2930658.9799206164,181625399.0,1908957097.0,13.0,5184.0,1692925.0,1.0,Well-known,2022,Escapism. - Sped Up,Escapism.,RAYE
QZXD92300001,2365.0,29.3,209988103.0,30013.0,8335647.0,141919199.0,1514197.0,10364955.0,87467392.0,14.0,4506.0,429046.0,1.0,Well-known,2023,Lisa,Lisa,Young Miko
USRN12300040,2369.0,29.3,36059521.0,4589.0,5737335.0,1031056.0,17134.0,814451.0,19880210.0,19.0,132947.0,251945.0,0.0,Well-known,2023,I Can Feel It,I Can Feel It - Single,Kane Brown
CAQ8S1636173,2374.0,29.3,447406866.9237458,59397.50949646643,23351766.968625717,32341045.0,31153.0,58375783.0,554419390.9,52.57903967983562,42026.4,2505943.2283492247,0.0,Well-known,2024,Danza Kuduro - Cover,- Single,Drake
USUM71810049,2370.0,29.3,860596912.0,103375.0,35817894.0,520754022.0,9647204.0,50997364.0,397345798.0,82.0,17251.0,3668559.0,0.0,Hot track,2018,you should see me in a crown,you should see me in a crown,Billie Eilish
USSD11900072,2366.0,29.3,547483874.0,59096.0,18863568.0,768753162.0,3000650.0,334324.0,5221834.0,59.0,9233.0,2115863.0,0.0,Well-known,2019,Te Robar,Te Robar,Nicky Jam
USAT21811554,2377.0,29.2,853574945.0,46385.0,17500223.0,867818629.0,6416562.0,131435469.0,1181845727.0,93.531071762927,291.0,4114321.7733309837,0.0,Hot track,2018,Rewrite The Stars,Rewrite The Stars,James Arthur
MXUM72400426,2386.0,29.2,6591040.0,295.0,852893.0,68503599.0,712779.0,56005130.4,879122208.6,1.0,323.0,35815.0,0.0,Well-known,2024,FBI,FBI,Picus
ES98I2200881,2379.0,29.2,447406866.9237458,1.0,9.0,415159148.0,745345.0,274653147.5,3431851467.5,52.57903967983562,1.0,2505943.2283492247,0.0,Well-known,2022,Come and Say - Original Mix,Relyt Conections 3,"""XY"""
GBUM72311281,2378.0,29.2,51862502.0,14144.0,76264974.0,1992397.0,46818.0,18517899.8,123239264.8,32.0,6377.0,230260.0,0.0,Hot track,2024,Somebody,Somebody,Gotye
USSM11703468,2383.0,29.2,1561518107.0,183674.0,67708124.0,96339252.0,1072061.0,904381932.0,7603775552.0,40.0,16685.0,4364553.0,0.0,Hot track,2017,Dandelions,Dandelions,Ruth B.
BRTLW2100037,2382.0,29.2,166427224.0,17110.0,7754576.0,401495057.0,2782962.0,105899920.0,1504623313.0,18.0,1462.0,141986.0,0.0,Least popular,2022,Malvada,Malvada,Z Fe
TCACC1438995,2394.0,29.2,1410353130.0,218492.0,59487193.0,417265571.0,5087140.0,445675563.0,3241952947.0,38.0,43972.0,3007369.0,0.0,Hot track,2014,I Love You So,I Love You So,The Walters
USUM71900773,2390.0,29.2,930343185.0,116055.0,42732119.0,280579630.0,3517952.0,85881445.0,724117161.0,35.0,621.0,2035027.0,0.0,Hot track,2019,i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish
DEN062300306,2392.0,29.2,164667038.0,46918.0,61515543.0,902072.0,8290.0,1242953.0,14577073.0,23.0,11279.0,322313.0,0.0,Well-known,2023,Not Fair,Not Fair,Niklas Dee
QZTBA2358000,2389.0,29.2,996881.0,446.0,255703.0,637836.0,17513.0,368388871.0,3461361475.0,7.569603802086879,45.0,738211.3892888327,0.0,Well-known,2023,Benjamins Deli,Benjamins Deli - Single,JRitt
USRC11701867,2384.0,29.2,949651805.0,141296.0,23238086.0,182719598.0,2055406.0,69515791.0,529467091.0,69.0,364.0,13315971.0,1.0,Hot track,2017,Him & I,Him & I,G-Eazy
USSM12104470,2385.0,29.2,3107100349.0,11726.0,2225897.0,402784101.12144524,2930658.9799206164,508918494.9,4981935720.7,146.0,325163.4,15411173.0,0.0,Least popular,2021,STAY,Stay,The Kid LAROI
ARAE52400089,2381.0,29.2,2164864.0,113.0,1773907.0,15887461.0,533961.0,374543728.2,4232952465.2,7.687366078027052,132.0,3101.0,0.0,Least popular,2024,TIKTOK,TIKTOK,Ian Lucas
USQX92304741,2395.0,29.2,47296342.0,10429.0,2724041.0,33439568.0,316661.0,4468377.0,37869926.0,10.0,1223.0,208435.0,1.0,Least popular,2023,Call Your Friends,Call Your Friends - Single,Rod Wave
QM4TX2394694,2391.0,29.2,192231633.0,22780.0,5337724.0,111990624.0,724790.0,2993894.0,32536991.0,12.0,64.0,289402.0,1.0,Well-known,2023,Rosa Pastel,Rosa Pastel,Peso Pluma
QMCQK1900317,2387.0,29.2,44047842.0,8961.0,11610924.0,11326093.0,90929.0,1058781.0,8486978.0,16.0,43529.0,252283.0,0.0,Least popular,2023,Dirt Cheap,Leather,Cody Johnson
AUUM71900956,2380.0,29.2,671310199.0,156377.0,27309112.0,125724257.0,1588850.0,114555453.0,961188514.0,46.0,1514.0,2471535.0,0.0,Hot track,2020,Borderline,The Slow Rush,Tame Impala
USDXS2007349,2393.0,29.2,327311508.0,31216.0,7536781.0,699298520.0,2643453.0,16337762.0,271173077.0,15.0,6744.0,1353689.0,0.0,Well-known,2020,T,Encerrados Pero Enfiestados,Carin Leon
USUM72002771,2388.0,29.2,610838644.0,91391.0,29634724.0,369182880.0,7406983.0,9454140.0,69072143.0,88.0,26205.0,3110101.0,0.0,Well-known,2020,No Time To Die,No Time To Die,Billie Eilish
TCAGR2239010,2401.0,29.1,155367.0,512.0,52259.0,21746915.0,272517.0,91479861.0,2017012601.0,20.0,153.0,8238004.0,1.0,Well-known,2022,All Eyes on Me,All Eyes on Me - Single,Dj Belite
USDXS2201437,2399.0,29.1,215837483.0,26581.0,6387381.0,306900769.0,1945111.0,63866568.0,1027674393.0,3.0,77.0,655686.0,0.0,Well-known,2022,En El Radio Un Cochinero,En El Radio Un Cochinero,Victor Cibrian
USUM71604778,2402.0,29.1,559708419.0,61743.0,16037041.0,1254068497.0,4746667.0,24066770.0,148552468.0,117.0,11118.0,5773120.0,0.0,Well-known,2016,Safari,Energ,J Balvin
USUM71813455,2405.0,29.1,822935346.0,90889.0,19172749.0,659693784.0,6100262.0,67178938.0,581871422.0,55.0,9247.0,2123160.0,0.0,Well-known,2018,comethru,comethru,Jeremy Zucker
FRX282414002,2403.0,29.1,2409532.0,128.0,136647.0,44586424.0,222685.0,76858646.2,1206107785.2,3.0,58025.6,14731.0,0.0,Least popular,2024,Danza Kuduro - Cover,- Single,Drake
QZ9QQ2300720,2404.0,29.1,266127900.0,13021.0,14018925.0,59903646.0,419337.0,54480.0,487133.0,3.0,1.0,445730.0,1.0,Hot track,2023,ROCKSTAR,$AD BOYZ 4 LIFE II,Junior H
GBAYE2202560,2400.0,29.1,203628716.0,39800.0,6108454.0,402784101.12144524,2930658.9799206164,350397327.0,2935382291.0,23.0,42341.0,557783.0,0.0,Well-known,2022,Boy's a liar,Boy's a liar,PinkPantheress
BX7CP1900008,2396.0,29.1,11029541.0,2068.0,188999.0,1003456602.0,2729246.0,2328242.0,38710313.0,8.581150096282881,381.3,13061.0,0.0,Least popular,2019,O Patinho Colorido,"Bento e Tot, Vo",Bento e Tot
USB271900112,2398.0,29.1,109221089.0,33020.0,14584019.0,974345116.0,4887786.0,14861761.0,284819297.0,13.0,2579.0,951488.5404141417,0.0,Well-known,2019,La Mejor Version de Mi,La Mejor Versin d,NATTI NATASHA
QZAKB2166448,2397.0,29.1,47723324.0,34495.0,3089794.0,90212996.0,801572.0,330038147.0,3829712483.0,16.0,26742.0,3631070.0,0.0,Least popular,2022,B.O.T.A.,B.O.T.A.  / Move To The,Eliza Rose
BXDW72200033,2413.0,29.0,17075528.0,1868.0,3645660.0,458564536.0,2110326.0,12304898.0,172639586.4,8.0,21.0,5899.0,0.0,Least popular,2022,Love Terremoto - Ao Vivo,"Resenha Preferida, Vol. 2",Os Bares Da Pisad
USA2P2413261,2408.0,29.0,29089538.0,1933.0,2045965.0,39607373.0,513074.0,2701200.0,28210200.0,6.0,156.0,43383.0,0.0,Hot track,2024,Lucky Girl Syndrome,SUPER REAL ME,ILLIT
USQ4E2205653,2406.0,29.0,28423160.0,5020.0,3964955.0,33548614.0,846916.0,34135248.6,414728025.2,12.0,3160.0,912213.8460175762,0.0,Well-known,2024,...Baby One More Time,Kung Fu Panda 4,Tenacious D
USSM11707035,2415.0,29.0,641453269.0,197169.0,31052903.0,409991163.0,5836318.0,300840293.0,2500579993.0,55.0,3168.0,5504564.0,0.0,Hot track,2017,Little Dark Age,Little Dark Age,MGMT
QZ5AB1708080,2409.0,29.0,2935372.0,41.0,3790.0,1941794720.0,6381781.0,2558955.2,29835627.7,7.7650528043836085,1025.0,745887.5891241503,0.0,Well-known,2016,Una Lady Como T,Una Lady Como T,Manuel Turizo
USRC12400300,2418.0,29.0,207093873.0,529.0,187667.0,402784101.12144524,2930658.9799206164,80622625.8,641933704.5,30.0,48554.0,1619158.345155755,0.0,Well-known,2024,Whatever She Wants,Whatever She Wants,Bryson Tiller
AUDCB1701555,2419.0,29.0,354683755.0,77323.0,15730444.0,213371276.0,1027195.0,3791734.0,43216239.0,93.0,274845.0,8349963.0,0.0,Least popular,2020,Hypnotized,Hypnotized,Purple Disco Machine
ES11D2300869,2423.0,29.0,53058.0,117.0,4155.0,326994714.0,529872.0,1089562.2,25801693.4,7.474442532989058,7.0,142.0,0.0,Least popular,2023,Diable,Bocaterrosa,Ven'nus
INS181800353,2422.0,29.0,30173434.0,6294.0,1007695.0,1535932925.0,6444235.0,57832575.6,785485780.8,6.0,302.7,256247.0,0.0,Least popular,2018,Laung Laachi Title Track,Laung Laachi Title Track,Mannat Noor
INN852200075,2412.0,29.0,447406866.9237458,59397.50949646643,23351766.968625717,501846542.0,2581637.0,105384220.4,1183964902.9,52.57903967983562,28004.9,2.0,0.0,Well-known,2022,Chunni Me Perfume Lagawe,Chunni Me Perfume Lagawe - Single,Gajendra Gurjar
INSD11935132,2417.0,29.0,28816253.0,1287.0,3341218.0,142222735.0,949673.0,2349.0,34208.0,2.0,2.0,41257.0,0.0,Well-known,2023,Koka,Koka,Mankirt Aulakh
